ID_USER,genero,monto,numero_tc,hora,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,model,device_score,os,potential_fraudster
1080,F,579.3774223565168,2,11.0,Farmacia,Monterrey,Física,45000,64,Aceptada,False,0.0,5.793774223565169,False,2020,4,.,High
1081,F,515.1103979087488,22,14.5,Otro,Otro,Física,89000,54,Aceptada,False,26.43565166757934,6.482203444248349,False,2020,2,%%,Very High
1082,M,456.29651787669786,9,5.0,Super,Guadalajara,Física,41000,57,Aceptada,False,2.486016832549857,4.53810501044148,True,2020,3,.,Very High
1083,M,654.9975594960044,7,14.0,MPago,Otro,Física,25000,44,Aceptada,False,28.149092231519983,7.744692036519185,False,2020,4,.,High
1084,--,614.1378586892672,2,4.0,MPago,Toluca,Física,44000,42,Aceptada,False,0.0,6.141378586892673,False,2020,3,WEB,High
1085,M,519.1008977834342,4,16.5,Restaurante,Guadalajara,Física,57000,61,Aceptada,False,0.0,6.527802986974217,False,2020,2,%%,High
1086,M,561.5278428223118,35,12.0,Otro,Otro,Física,95000,62,Aceptada,False,28.815944883472014,6.65053954931421,False,2020,4,ANDROID,Very High
1087,M,5.920653129290687,1,2.0,Farmacia,Otro,Física,80000,45,Aceptada,False,0.0,0.0592065312929068,False,2020,3,WEB,Low
1088,M,382.05603771243074,9,12.0,Abarrotes,Guadalajara,Física,92000,61,Aceptada,False,12.642659512686187,4.88521212174291,True,2020,2,WEB,Very High
1089,M,360.263873917938,5,10.0,Otro,Otro,Física,84000,58,Aceptada,False,13.13462891625629,4.696304634825318,False,2020,2,.,High
1090,F,18.18212294958743,1,18.0,Otro,Otro,Física,66000,64,En proceso,False,1.8182122949587431,0.1636391065462868,True,2020,2,WEB,Low
1091,F,631.5878217222762,8,12.0,Otro,Otro,Física,73000,47,Aceptada,False,18.959986118308912,8.964453566947542,True,2020,3,WEB,High
1092,F,523.0039399518263,3,9.0,Otro,Toluca,Física,94000,48,En proceso,False,60.319895263795196,4.626840446880312,False,2020,1,ANDROID,High
1093,M,576.949349648428,1,11.0,Super,Guadalajara,Física,75000,32,En proceso,False,57.6949349648428,5.192544146835853,False,2020,1,WEB,Low
1094,F,381.81924631356077,5,12.0,Otro,Toluca,Virtual,96000,64,Aceptada,False,18.4112406817413,5.32193158726029,False,2020,1,WEB,Low
1095,M,442.46282427314935,12,15.5,Otro,Merida,Física,44000,49,Aceptada,False,23.021896053383205,4.538762869522444,False,2020,5,.,Very High
1096,M,503.20585504549445,37,13.0,Otro,Otro,Física,91000,60,Aceptada,False,8.955351359020783,6.900418335166344,False,2020,2,WEB,Very High
1097,F,542.4551550383183,20,8.5,Otro,Otro,Virtual,77000,43,Aceptada,False,14.296583840406749,8.077814856071022,False,2020,1,WEB,Low
1098,M,419.79458388630025,4,13.0,Otro,Toluca,Física,65000,40,Aceptada,False,0.0,4.197945838863003,False,2020,1,ANDROID,High
1099,M,421.9184716072679,6,9.0,Otro,Otro,Física,39000,46,Aceptada,False,20.49423443264219,5.580452306319554,False,2020,3,ANDROID,High
1100,M,442.53588975805116,9,10.0,Otro,Monterrey,Física,87000,61,Aceptada,True,3.209517709251699,5.522298271167511,False,2020,5,.,Very High
1101,M,630.7904161374449,9,8.0,Restaurante,Toluca,Física,74000,50,Aceptada,False,9.289078496264981,9.232583050614373,False,2020,1,WEB,Very High
1102,M,461.83360667275883,6,11.5,Restaurante,Otro,Física,84000,57,Aceptada,False,11.331694615370152,6.236513344682216,False,2020,3,WEB,High
1103,F,337.94528544350476,5,11.0,Restaurante,Guadalajara,Física,51000,52,Aceptada,False,15.87894347666284,3.384284246033083,False,2020,1,ANDROID,High
1104,F,511.8054071395156,10,16.5,Restaurante,Otro,Física,57000,48,Aceptada,False,10.454659681058176,5.771141796136073,False,2020,5,.,Very High
1105,M,169.65847302294313,1,16.0,Otro,Otro,Física,56000,63,Rechazada,False,0.0,1.6965847302294312,False,2020,1,WEB,Low
1106,M,627.6935537250708,2,20.0,Restaurante,Otro,Física,87000,56,Aceptada,True,0.0,6.276935537250708,False,2020,4,.,High
1107,M,630.439802719087,17,10.0,Otro,Otro,Física,52000,58,Aceptada,True,36.65429191854421,6.889684676898437,False,2020,1,.,Very High
1108,F,254.239377011443,5,7.0,Super,Otro,Física,51000,32,Aceptada,False,9.636831471442653,2.4460254554000036,False,2020,4,.,High
1109,F,104.32395319308955,3,13.0,Otro,Monterrey,Física,99000,38,Aceptada,False,0.0,1.5040126648284629,False,2020,3,%%,High
1110,M,749.3833334334851,2,14.5,Farmacia,Merida,Física,61000,55,Aceptada,False,74.93833334334852,6.744450000901367,False,2020,5,.,High
1111,M,456.93987063371367,19,9.0,Otro,Otro,Física,57000,35,Aceptada,False,24.84130846467441,4.333687865262078,True,2020,1,%%,Very High
1112,M,757.8056909725651,5,10.0,Otro,Merida,Física,56000,54,En proceso,False,41.78815530617764,8.656647647726956,False,2020,4,.,High
1113,F,251.81595433469005,1,4.0,Restaurante,Otro,Virtual,40000,61,Aceptada,False,0.0,5.036319086693801,False,2020,2,WEB,Low
1114,--,467.97637134761135,5,12.0,Super,Monterrey,Física,65000,48,Aceptada,True,38.53337426434192,4.294429970832694,False,2020,1,.,High
1115,M,605.5417681606767,1,18.0,MPago,Toluca,Física,48000,52,En proceso,False,0.0,6.055417681606768,False,2020,2,WEB,Low
1116,F,620.4201886472375,3,14.0,Otro,Monterrey,Virtual,76000,35,Aceptada,True,22.710785259578916,9.910217394391072,False,2020,2,.,Low
1117,M,293.36573092209426,1,15.0,MPago,Otro,Física,92000,38,En proceso,False,0.0,2.933657309220943,False,2020,1,.,Low
1118,F,654.4057330791317,2,11.5,Otro,Toluca,Virtual,38000,39,En proceso,False,0.0,8.347834883285584,False,2020,3,%%,Low
1119,M,305.53878794970694,3,4.0,Super,Guadalajara,Física,60000,34,Aceptada,False,22.396540484974683,3.534850613710482,False,2020,3,.,High
1120,--,883.390468928475,1,6.0,MPago,Otro,Virtual,70000,58,Aceptada,False,0.0,17.6678093785695,False,2020,1,%%,Low
1121,M,535.2493222403272,10,16.0,Otro,Otro,Física,60000,45,Aceptada,False,10.91069360458219,7.25894543420065,True,2020,1,.,Very High
1122,M,16.413216330695924,1,13.0,Otro,Merida,Física,84000,60,Aceptada,False,1.6413216330695926,0.1477189469762633,False,2020,1,ANDROID,Low
1123,F,563.1522222449775,16,10.0,Otro,Otro,Física,43000,50,Aceptada,False,26.73306847627292,7.446539351607805,False,2020,1,%%,Very High
1124,--,365.403949991838,11,7.0,Otro,Otro,Física,96000,48,Aceptada,True,24.2880631848205,4.565244302601446,False,2020,4,%%,Very High
1125,F,620.7788020116803,3,7.0,Super,Otro,Virtual,64000,53,Aceptada,False,0.0,9.919749859809963,False,2020,3,.,Low
1126,M,640.0066510097066,6,13.5,Otro,Otro,Física,79000,61,En proceso,False,19.113380776222318,8.099403014498202,False,2020,4,.,High
1127,M,493.85877645519537,3,6.0,Otro,Toluca,Física,91000,59,Aceptada,False,21.034414468469645,6.523107985026389,False,2020,4,.,High
1128,M,463.2268744220527,1,8.0,Abarrotes,Merida,Física,92000,40,Aceptada,False,0.0,4.632268744220527,False,2020,3,%%,Low
1129,M,475.19563367268637,5,10.0,Otro,Otro,Física,78000,39,Aceptada,False,10.594383968959802,5.069787855795657,False,2020,1,.,High
1130,M,741.277626010556,2,10.0,Otro,Monterrey,Física,32000,54,Aceptada,False,0.0,7.41277626010556,False,2020,2,.,High
1131,M,662.1221200706973,2,4.0,Farmacia,Guadalajara,Física,65000,41,Aceptada,False,0.0,6.621221200706973,False,2020,5,WEB,High
1132,F,387.4426478587172,4,10.0,Super,Guadalajara,Física,99000,38,Aceptada,False,14.58169958554532,3.728609482731719,True,2020,2,%%,High
1133,M,833.870383124592,1,16.0,Abarrotes,Toluca,Física,96000,48,En proceso,False,0.0,8.338703831245919,False,2020,4,%%,Low
1134,M,161.1407747482559,3,14.0,Farmacia,Otro,Física,47000,54,Aceptada,False,0.0,1.6114077474825586,False,2020,3,.,High
1135,F,512.9903408898548,21,10.0,Otro,Otro,Física,45000,58,Aceptada,False,11.543511735629071,6.117881252891847,True,2020,1,ANDROID,Very High
1136,M,37.10148213497744,1,18.0,Super,Otro,Física,45000,48,Aceptada,False,0.0,0.3710148213497743,False,2020,1,WEB,Low
1137,M,639.1494568732098,5,11.0,Abarrotes,Guadalajara,Física,85000,42,Aceptada,True,0.0,6.3914945687320985,False,2020,4,WEB,High
1138,M,360.8594425904683,2,9.5,Otro,Toluca,Física,39000,41,Aceptada,False,0.0,3.608594425904683,False,2020,3,WEB,High
1139,F,628.688337904546,10,13.5,Otro,Merida,Física,36000,58,Aceptada,False,21.368389741218124,6.07319948163328,False,2020,1,ANDROID,Very High
1140,F,479.3876265040219,9,10.0,Otro,Otro,Física,36000,56,Aceptada,False,18.056501879036873,5.5316245833220234,False,2020,1,ANDROID,Very High
1141,M,321.8494650780228,3,10.0,MPago,Merida,Física,64000,55,Aceptada,False,44.03721306749231,2.7781225201053044,False,2020,2,ANDROID,High
1142,M,295.69530431092005,10,12.0,Otro,Toluca,Física,68000,64,Aceptada,True,11.530383577603311,3.5805714958802914,False,2020,4,%%,Very High
1143,F,425.7463200374816,4,17.5,Restaurante,Monterrey,Física,51000,46,Aceptada,False,28.077354418160773,4.900619194313854,False,2020,1,.,High
1144,F,643.430100167088,1,9.0,Super,Otro,Física,63000,51,En proceso,False,64.3430100167088,5.7908709015037925,False,2020,1,.,Low
1145,F,430.1125361668836,17,12.0,Otro,Merida,Física,36000,58,Aceptada,False,14.871347851817823,4.943259817611644,True,2020,3,WEB,Very High
1146,F,775.3900185158363,4,11.5,Otro,Merida,Física,82000,35,Aceptada,False,18.04028003787801,11.613466038794519,False,2020,5,.,High
1147,F,304.76778291225196,3,22.0,Otro,Toluca,Física,48000,58,Aceptada,False,44.997735281021136,3.2057179544706833,False,2020,5,WEB,High
1148,M,407.1434549311974,9,13.0,Otro,Merida,Física,67000,56,Aceptada,True,15.859614399641519,4.6791272342963435,False,2020,3,%%,Very High
1149,F,436.35653368398715,6,11.5,Otro,Otro,Virtual,46000,51,Aceptada,False,26.857202623248764,5.787951257784353,False,2020,5,WEB,Low
1150,F,816.7454346741256,1,4.0,Abarrotes,Toluca,Física,52000,36,Aceptada,False,81.67454346741256,7.35070891206713,False,2020,2,ANDROID,Low
1151,M,623.1489866742054,8,10.0,Restaurante,Toluca,Física,43000,40,Aceptada,True,23.50233439628797,7.249332475639171,True,2020,1,%%,High
1152,F,467.12967075516735,5,13.0,Abarrotes,Guadalajara,Virtual,38000,51,Aceptada,False,19.742536627857564,7.069599145783002,False,2020,2,WEB,Low
1153,F,886.8309211248595,2,17.0,Otro,Otro,Física,51000,51,Aceptada,False,39.35408565641379,8.474768354684457,False,2020,4,%%,High
1154,F,685.0296048440814,4,6.5,Otro,Otro,Física,52000,47,Aceptada,False,22.56472703100882,6.624648778130727,False,2020,4,ANDROID,High
1155,M,536.5441040068821,12,14.0,Otro,Otro,Virtual,41000,41,Aceptada,False,3.399221373895301,8.255922285101098,True,2020,2,ANDROID,Low
1156,F,415.6591006759639,7,18.0,Otro,Otro,Virtual,91000,50,Aceptada,True,11.786775167478549,5.508421817054277,False,2020,4,.,Low
1157,M,511.71744011086287,2,6.5,Otro,Otro,Física,25000,60,Aceptada,False,0.0,5.117174401108629,False,2020,3,%%,High
1158,F,120.82712465067635,1,19.0,MPago,Toluca,Física,39000,53,En proceso,True,12.082712465067637,1.0874441218560873,False,2020,2,.,Low
1159,M,494.9682982915422,8,11.5,Otro,Monterrey,Física,71000,61,Aceptada,True,6.758281497647857,7.30287550784675,False,2020,3,%%,High
1160,F,592.9277073028419,3,9.0,Abarrotes,Monterrey,Física,34000,42,Aceptada,False,0.0,9.045450393023794,False,2020,1,%%,High
1161,--,337.37802432091024,2,8.0,Farmacia,Otro,Física,49000,60,Aceptada,False,32.89856116540084,3.0447946315550944,False,2020,2,%%,High
1162,M,642.1039932649936,1,12.0,Otro,Guadalajara,Física,42000,44,En proceso,False,64.21039932649937,5.778935939384943,False,2020,1,.,Low
1163,--,488.1916166835811,5,12.0,Abarrotes,Monterrey,Física,43000,39,Aceptada,False,9.617992119994032,6.1047089541209,False,2020,2,%%,High
1164,F,658.0706944589444,7,12.0,MPago,Otro,Física,50000,60,Aceptada,False,36.174615428215425,6.4764864224574845,False,2020,2,%%,High
1165,F,151.61184883158458,2,11.0,Farmacia,Otro,Física,56000,33,Aceptada,False,13.040502640041215,1.597781686227158,False,2020,2,WEB,High
1166,F,358.05037330537994,3,11.0,Otro,Otro,Física,45000,54,Aceptada,False,27.31458490284683,3.3073578840253313,False,2020,4,%%,High
1167,M,678.0834658788143,4,6.5,Otro,Otro,Física,55000,44,Aceptada,False,44.8502615617267,7.69605254439449,False,2020,3,%%,High
1168,F,207.81417566828293,2,14.0,Otro,Guadalajara,Física,69000,40,En proceso,False,5.797131518113364,2.020170441501696,False,2020,3,ANDROID,High
1169,F,461.1061592759443,6,12.5,Restaurante,Guadalajara,Virtual,70000,33,Aceptada,False,0.3662744109642217,6.707385645833305,False,2020,2,%%,Low
1170,M,437.16461750527003,4,12.5,Otro,Monterrey,Física,33000,58,En proceso,False,13.774481846717372,4.233901356585527,False,2020,5,ANDROID,High
1171,F,333.1903775416838,2,8.0,Otro,Toluca,Física,64000,60,Aceptada,False,33.319037754168384,2.998713397875154,False,2020,5,%%,High
1172,F,360.9043741790839,16,15.0,Abarrotes,Otro,Física,29000,44,Aceptada,False,16.338694797013474,5.254155404352992,True,2020,3,WEB,Very High
1173,M,289.8401193093436,1,20.0,Otro,Otro,Física,58000,56,Aceptada,False,0.0,2.898401193093436,False,2020,4,%%,Low
1174,M,562.9528195517661,17,7.0,MPago,Otro,Física,99000,53,Aceptada,True,8.484093932720748,7.260603417601551,False,2020,1,ANDROID,Very High
1175,M,501.7547514007826,7,17.0,Otro,Guadalajara,Física,65000,59,Aceptada,False,10.579571033513231,7.01755264140825,True,2020,4,WEB,High
1176,F,493.67389751913964,7,14.0,Otro,Guadalajara,Física,47000,32,Aceptada,True,36.21725528393447,6.021480719765608,False,2020,5,.,High
1177,F,563.1005845852575,17,8.0,Otro,Otro,Física,27000,62,Aceptada,False,8.919008507483003,6.970415712469038,False,2020,5,.,Very High
1178,--,487.68823426041564,3,11.0,Otro,Otro,Física,89000,62,Aceptada,False,69.93613708145773,5.706263842655265,False,2020,1,%%,High
1179,F,578.5889270306244,3,13.0,Otro,Otro,Física,96000,63,Aceptada,False,26.787811500711147,5.518011155299132,False,2020,3,%%,High
1180,F,93.3562482294824,1,12.0,Otro,Otro,Virtual,56000,43,Aceptada,False,0.0,1.867124964589648,False,2020,5,%%,Low
1181,F,360.62748993324664,4,14.0,Restaurante,Monterrey,Física,88000,52,Aceptada,False,0.0,5.742512374625378,False,2020,3,.,High
1182,F,445.63626701884624,3,20.0,Super,Otro,Física,88000,64,Aceptada,False,30.37196967589625,4.682507736160325,False,2020,1,%%,High
1183,--,518.2115012561261,7,7.0,Otro,Otro,Física,44000,45,Aceptada,False,11.560821539975652,5.887502362564578,False,2020,1,%%,High
1184,F,479.9042869023448,10,16.5,Farmacia,Toluca,Física,80000,38,Aceptada,False,24.371340856814214,5.429214980284584,False,2020,2,%%,Very High
1185,F,882.5048884597509,1,21.0,Super,Guadalajara,Física,50000,51,Aceptada,False,0.0,8.825048884597509,False,2020,5,%%,Low
1186,F,677.8326563981283,2,11.5,Restaurante,Otro,Física,91000,45,Aceptada,False,0.0,9.172754919427657,False,2020,3,WEB,High
1187,M,519.339344259557,4,17.5,Restaurante,Otro,Física,51000,60,Aceptada,False,0.0,7.126430114082535,True,2020,5,WEB,High
1188,F,576.0713114306185,8,14.0,Otro,Guadalajara,Física,44000,57,Aceptada,False,13.707549125557753,8.479329405318607,True,2020,4,.,High
1189,M,575.0147874126417,5,10.0,Restaurante,Otro,Física,59000,35,Aceptada,True,34.846789048043995,7.524004208821724,False,2020,3,WEB,High
1190,F,411.5240825862392,6,14.0,Otro,Otro,Física,82000,32,Aceptada,True,0.0,4.849424993660397,False,2020,3,.,High
1191,F,509.1825221751086,26,14.5,Otro,Merida,Física,72000,43,Aceptada,False,16.889443767781046,6.624854703755582,False,2020,3,%%,Very High
1192,M,520.7446001618159,36,9.5,Otro,Otro,Física,54000,50,Aceptada,False,13.066166851309653,6.010322266254287,True,2020,5,WEB,Very High
1193,F,500.37468014288123,6,6.5,Otro,Toluca,Virtual,41000,63,Aceptada,False,10.118617394561932,9.2477134637277,False,2020,4,ANDROID,Low
1194,F,448.3682901904341,7,7.0,Otro,Merida,Física,92000,45,Aceptada,False,5.289276566952483,5.725178035112571,False,2020,2,%%,High
1195,M,489.9749310202502,15,9.0,Otro,Toluca,Física,91000,58,Aceptada,False,11.359954381332729,5.371690130810515,False,2020,4,%%,Very High
1196,M,499.55110521586687,23,12.0,MPago,Otro,Física,85000,35,Aceptada,False,4.6599714999261,6.969235056321234,True,2020,4,.,Very High
1197,M,785.2381195471837,1,2.0,Otro,Otro,Física,26000,32,En proceso,False,0.0,7.852381195471837,False,2020,4,ANDROID,Low
1198,F,476.68582885389566,1,17.0,Farmacia,Otro,Física,54000,53,Rechazada,False,0.0,4.766858288538956,False,2020,5,.,Low
1199,M,502.47276423920505,14,13.0,Restaurante,Toluca,Física,50000,49,Aceptada,False,17.296490627555812,4.9193063305848055,False,2020,3,ANDROID,Very High
1200,F,519.2144329404331,4,16.5,MPago,Toluca,Virtual,63000,43,Aceptada,False,51.17300917975036,6.691815384896796,False,2020,2,%%,Low
1201,F,490.1362475589581,5,12.0,Abarrotes,Guadalajara,Virtual,98000,36,En proceso,False,35.59973356649052,6.93379713459549,False,2020,1,ANDROID,Low
1202,F,396.55134142282895,9,9.0,Restaurante,Otro,Física,62000,52,Aceptada,False,3.8105972863192727,5.077274533561116,True,2020,4,%%,Very High
1203,F,450.0052073196923,15,8.0,Otro,Guadalajara,Física,97000,41,Aceptada,False,23.74409925258828,5.763115758533435,True,2020,4,ANDROID,Very High
1204,F,887.827614356408,4,16.0,Otro,Merida,Física,35000,48,Aceptada,False,47.49158373319855,8.403360306232095,False,2020,4,%%,High
1205,M,685.3326807460546,8,15.5,Otro,Otro,Física,81000,63,Aceptada,False,14.501230638432737,8.013425258535165,False,2020,2,WEB,High
1206,F,397.3612604253374,1,2.0,Super,Guadalajara,Física,65000,34,Rechazada,False,0.0,3.9736126042533737,False,2020,3,WEB,Low
1207,--,325.5341423707876,4,14.0,Otro,Guadalajara,Física,57000,57,Aceptada,False,21.415689924547753,3.714881484049742,True,2020,5,%%,High
1208,M,452.9046887389219,25,9.0,Otro,Toluca,Física,94000,40,Aceptada,False,13.053221427433716,5.73113863736078,True,2020,3,ANDROID,Very High
1209,M,369.0992834500433,2,17.0,Farmacia,Monterrey,Física,34000,43,Aceptada,False,59.11167983925344,3.83528487864566,False,2020,4,%%,High
1210,M,456.95468796173236,19,14.0,Otro,Otro,Física,92000,56,Aceptada,True,23.904477450062412,5.654337712767949,True,2020,3,%%,Very High
1211,M,497.3316248451259,17,9.0,Otro,Merida,Física,39000,53,Aceptada,True,13.501207618014478,4.842227114730948,True,2020,2,WEB,Very High
1212,M,553.56364109976,20,10.5,Otro,Merida,Física,85000,51,Aceptada,False,32.33739330783449,5.9215850822454765,False,2020,3,WEB,Very High
1213,F,558.7623574236587,8,14.0,MPago,Monterrey,Física,48000,49,Aceptada,False,17.078093202943744,6.2077098207273975,True,2020,4,%%,High
1214,M,514.7281579581655,6,16.0,Farmacia,Monterrey,Virtual,34000,38,Aceptada,True,15.385545132490988,8.014377713056192,False,2020,2,.,Low
1215,M,499.58371323843,7,10.0,MPago,Toluca,Física,96000,51,Aceptada,False,2.5069756650591524,5.711201526051943,False,2020,3,%%,High
1216,M,621.9222615778832,3,5.0,Otro,Otro,Física,93000,61,Aceptada,False,12.417980554469692,9.081311089499657,False,2020,5,.,High
1217,--,563.136374655495,4,10.0,MPago,Toluca,Física,32000,40,Aceptada,True,14.109152068270658,7.148715815269337,False,2020,3,WEB,High
1218,M,530.2573304972166,3,15.0,Otro,Otro,Física,40000,41,Aceptada,True,19.707478091807527,5.540985503030743,False,2020,3,WEB,High
1219,F,491.5832991159936,4,12.0,Otro,Otro,Física,28000,36,Aceptada,False,17.054512969785762,6.280116167432603,False,2020,5,.,High
1220,M,388.6577983517429,3,13.0,Super,Otro,Virtual,52000,52,Aceptada,False,19.99248359294953,6.951329759296111,False,2020,5,ANDROID,Low
1221,F,478.18331127729954,9,7.0,Super,Merida,Física,69000,41,En proceso,False,0.0,6.093354754225493,False,2020,4,ANDROID,Very High
1222,M,368.8122611712199,1,17.0,MPago,Merida,Virtual,99000,53,En proceso,False,36.88122611712199,6.638620701081958,False,2020,4,ANDROID,Low
1223,F,138.14437936742743,3,11.0,Otro,Otro,Física,30000,60,Aceptada,False,0.0,1.6994146951089941,False,2020,4,.,High
1224,--,499.9840162081882,7,15.0,Otro,Toluca,Física,56000,36,Aceptada,False,0.0,5.629042098439119,False,2020,5,WEB,High
1225,M,315.41624239803474,3,18.0,Restaurante,Monterrey,Física,52000,52,Aceptada,False,0.0,3.154162423980347,False,2020,1,.,High
1226,--,503.0223302501228,10,13.0,Restaurante,Merida,Física,94000,34,Aceptada,True,29.153623549305202,7.279355576671412,False,2020,2,ANDROID,Very High
1227,M,296.4899974405552,4,13.0,Otro,Otro,Física,28000,37,Aceptada,False,1.3837174206800475,2.9954629988058765,False,2020,4,%%,High
1228,F,496.22802416995415,2,20.0,MPago,Otro,Física,47000,39,Aceptada,False,6.996297682411363,4.8923172648754285,False,2020,4,%%,High
1229,M,434.5086218798973,15,13.0,Super,Monterrey,Física,57000,49,Aceptada,False,21.714046538082204,4.178368498991509,True,2020,1,ANDROID,Very High
1230,M,250.71236557214544,2,9.0,Otro,Otro,Virtual,97000,46,Rechazada,False,1.065451518132593,2.592359777172062,False,2020,1,%%,Low
1231,M,547.3162793966443,7,17.0,Otro,Merida,Física,30000,59,Aceptada,True,29.24589893020281,6.540328129223506,False,2020,3,ANDROID,High
1232,F,554.8104930886972,3,12.0,Restaurante,Otro,Física,27000,43,Aceptada,True,28.494298290801193,5.26316194797896,False,2020,2,.,High
1233,F,517.3187452613923,4,9.5,Otro,Monterrey,Física,27000,44,Aceptada,False,19.798887958949287,5.597035308466481,True,2020,1,%%,High
1234,--,460.09389368152205,8,10.5,Otro,Monterrey,Física,87000,39,Aceptada,False,16.279589795045066,6.100093892406827,False,2020,4,WEB,High
1235,F,541.1954531024854,2,21.0,Restaurante,Otro,Física,34000,33,En proceso,False,0.0,5.411954531024854,False,2020,4,%%,High
1236,F,574.1344005837731,8,12.0,Otro,Merida,Física,77000,45,Aceptada,False,19.47591179872677,6.31293839526131,False,2020,2,%%,High
1237,F,548.2813831986934,20,9.0,Otro,Merida,Física,70000,48,Aceptada,False,15.919893816884922,7.537467717098872,True,2020,2,ANDROID,Very High
1238,M,578.6747599849155,11,16.0,Otro,Merida,Física,80000,54,Aceptada,False,20.998485259633654,6.534497003663265,False,2020,2,ANDROID,Very High
1239,M,494.1801671887558,17,12.0,Otro,Monterrey,Física,79000,63,Aceptada,False,20.74250972603301,6.710261002223062,False,2020,2,WEB,Very High
1240,F,660.1763504946247,1,9.0,Super,Monterrey,Física,40000,51,Aceptada,False,66.01763504946247,5.941587154451622,False,2020,4,ANDROID,Low
1241,M,513.9504152624951,9,11.0,Super,Guadalajara,Física,75000,62,Aceptada,False,35.23172066768007,6.734446736673098,False,2020,2,ANDROID,Very High
1242,M,414.65873765234477,9,10.0,Otro,Otro,Física,78000,59,Aceptada,True,6.259498473892224,5.509311883856312,True,2020,1,.,Very High
1243,F,362.93294064189394,6,12.5,MPago,Guadalajara,Física,63000,45,Aceptada,False,8.109820219375587,4.896740329707137,True,2020,3,ANDROID,High
1244,M,161.5910570755647,2,5.0,MPago,Toluca,Virtual,57000,45,Aceptada,False,9.446093109157662,1.899293364030377,False,2020,5,ANDROID,Low
1245,--,573.0920770185305,13,9.0,Otro,Otro,Virtual,81000,33,Aceptada,False,17.28041998881645,9.158625278870902,False,2020,3,ANDROID,Low
1246,--,164.84303841236937,2,6.0,Farmacia,Toluca,Física,99000,63,Aceptada,False,4.008659819863925,1.9691231697128075,False,2020,1,WEB,High
1247,M,448.27600184776054,10,12.5,Otro,Monterrey,Virtual,70000,47,Aceptada,False,34.94009702811094,5.662122896276351,False,2020,5,ANDROID,Low
1248,M,561.6343525366491,7,10.0,Restaurante,Toluca,Física,60000,58,Aceptada,True,28.54308187564107,6.3218167557907075,False,2020,5,.,High
1249,F,591.7847017178606,15,12.0,Otro,Otro,Física,46000,49,Aceptada,False,40.283594829829006,6.529165138597839,True,2020,4,.,Very High
1250,F,537.7385362640081,3,22.0,MPago,Toluca,Física,70000,53,Aceptada,False,27.690445873052465,5.100480903909557,False,2020,3,WEB,High
1251,M,492.6702796890999,17,14.0,Otro,Monterrey,Física,41000,55,Aceptada,False,27.890329657918016,6.688939446590938,True,2020,3,.,Very High
1252,M,341.7502588712393,18,14.5,Otro,Monterrey,Virtual,47000,52,Aceptada,False,5.476203249659856,5.429145276837252,True,2020,4,.,Low
1253,M,495.1680014373893,19,12.0,Otro,Otro,Física,69000,62,Aceptada,False,4.946988394831583,6.477937420718999,False,2020,2,ANDROID,Very High
1254,F,36.78613582216106,1,8.0,Farmacia,Otro,Física,59000,62,Aceptada,False,0.0,0.3678613582216106,False,2020,1,ANDROID,Low
1255,--,407.430577828746,12,10.0,Otro,Monterrey,Física,87000,37,Aceptada,False,14.909313795131988,5.662970444834645,True,2020,5,.,Very High
1256,M,316.81031458363395,7,15.0,Otro,Otro,Física,69000,58,Aceptada,False,2.9151532643229356,4.773333240137058,False,2020,1,WEB,High
1257,M,30.362837067491434,2,9.5,Otro,Otro,Física,85000,63,Aceptada,True,0.0904091377377569,0.5973117361986753,False,2020,3,WEB,High
1258,F,420.52010850416343,2,18.0,Super,Toluca,Virtual,26000,63,Aceptada,True,0.0,5.422743635329528,False,2020,4,%%,Low
1259,F,740.75100000158,2,15.5,MPago,Otro,Virtual,63000,54,En proceso,True,24.261440505759182,12.146261544398092,False,2020,4,%%,Low
1260,F,686.974812499109,2,7.0,Super,Otro,Física,74000,44,En proceso,False,48.30421561320056,6.3867059688590855,False,2020,3,WEB,High
1261,F,423.4305605526122,2,4.5,Abarrotes,Monterrey,Virtual,75000,36,Aceptada,False,0.0,6.450959502391054,False,2020,3,ANDROID,Low
1262,M,632.2253543639056,4,16.5,MPago,Guadalajara,Física,25000,39,Aceptada,False,41.230968876463436,5.909943854874422,False,2020,2,WEB,High
1263,F,430.70287918571773,5,7.0,Otro,Monterrey,Física,53000,61,Aceptada,False,3.7729338314240857,5.3421033491847,False,2020,4,%%,High
1264,F,366.41772693034716,2,10.0,Otro,Otro,Física,72000,43,Aceptada,False,0.0,4.898830379781883,False,2020,2,ANDROID,High
1265,--,958.1940228519832,1,23.0,Otro,Otro,Física,96000,34,Aceptada,False,0.0,9.581940228519834,False,2020,5,ANDROID,Low
1266,F,430.92462723103387,16,13.5,Otro,Otro,Física,63000,35,Aceptada,False,29.152476447212514,5.545215421051197,True,2020,2,.,Very High
1267,--,569.5791660430153,7,19.0,Otro,Merida,Física,92000,51,Aceptada,False,45.1767909299739,7.691234290452295,False,2020,4,.,High
1268,M,869.5925519451115,4,9.0,Otro,Otro,Virtual,71000,45,En proceso,False,0.0,14.922875178005606,False,2020,1,ANDROID,Low
1269,M,124.31734407012928,1,17.0,Super,Monterrey,Física,93000,52,Aceptada,False,0.0,1.2431734407012929,False,2020,4,%%,Low
